date,hour,campaign_name,daily_budget,impressions,clicks,spend,orders,revenue,ctr,cvr,cpc,acos,roas
10/23/25,12,Campaign_I,10,1182,25,19.74,3,84.67,0.0212,0.12,0.79,0.233,4.289
10/23/25,12,Campaign_J,10,129,2,2.29,0,0,0.0155,0,1.14,,0
10/23/25,13,Campaign_A,20,926,20,25.59,0,0,0.0216,0,1.28,,0
10/23/25,13,Campaign_B,25,305,3,2.09,0,0,0.0098,0,0.7,,0
10/23/25,13,Campaign_C,15,1641,0,0,0,0,0,0,0,,
10/23/25,13,Campaign_D,10,817,17,20,2,67.3,0.0208,0.1176,1.18,0.297,3.365
10/23/25,13,Campaign_E,20,0,0,0,0,0,0,0,0,,
10/23/25,13,Campaign_F,25,777,17,21.2,0,0,0.0219,0,1.25,,0
10/23/25,13,Campaign_G,5,184,0,0,0,0,0,0,0,,
10/23/25,13,Campaign_H,10,2209,21,13.15,0,0,0.0095,0,0.63,,0
10/23/25,13,Campaign_I,10,0,3,3.39,0,0,0,0,1.13,,0
10/23/25,13,Campaign_J,10,922,19,24.81,1,20.49,0.0206,0.0526,1.31,1.211,0.826
10/23/25,14,Campaign_A,20,1892,37,33.54,0,0,0.0196,0,0.91,,0
10/23/25,14,Campaign_B,25,35,1,1.49,0,0,0.0286,0,1.49,,0
10/23/25,14,Campaign_C,15,0,4,3.09,0,0,0,0,0.77,,0
10/23/25,14,Campaign_D,10,1485,0,0,0,0,0,0,0,,
10/23/25,14,Campaign_E,20,1360,29,18.4,0,0,0.0213,0,0.63,,0
10/23/25,14,Campaign_F,25,680,11,15.34,0,0,0.0162,0,1.39,,0
10/23/25,14,Campaign_G,5,42,0,0,0,0,0,0,0,,
10/23/25,14,Campaign_H,10,82,0,0,0,0,0,0,0,,
10/23/25,14,Campaign_I,10,2298,58,76.11,7,278.44,0.0252,0.1207,1.31,0.273,3.658
10/23/25,14,Campaign_J,10,2119,15,10.15,1,30.64,0.0071,0.0667,0.68,0.331,3.019
10/23/25,15,Campaign_A,20,1753,11,9.02,0,0,0.0063,0,0.82,,0
10/23/25,15,Campaign_B,25,851,18,20.38,0,0,0.0212,0,1.13,,0
10/23/25,15,Campaign_C,15,1498,11,14.35,1,21.85,0.0073,0.0909,1.3,0.657,1.523
10/23/25,15,Campaign_D,10,170,0,0,0,0,0,0,0,,
10/23/25,15,Campaign_E,20,2099,36,26.14,3,76.94,0.0172,0.0833,0.73,0.34,2.943
10/23/25,15,Campaign_F,25,298,3,4,0,0,0.0101,0,1.33,,0
10/23/25,15,Campaign_G,5,0,37,36.93,2,52.31,0,0.0541,1,0.706,1.416
10/23/25,15,Campaign_H,10,1243,34,41.83,4,117.29,0.0274,0.1176,1.23,0.357,2.804
10/23/25,15,Campaign_I,10,1944,43,61.99,6,230.89,0.0221,0.1395,1.44,0.268,3.725
10/23/25,15,Campaign_J,10,1292,31,36.45,4,116.33,0.024,0.129,1.18,0.313,3.191
10/23/25,16,Campaign_A,20,1461,27,29.15,4,117.34,0.0185,0.1481,1.08,0.248,4.025
10/23/25,16,Campaign_B,25,2381,15,9.21,2,58.08,0.0063,0.1333,0.61,0.159,6.306
10/23/25,16,Campaign_C,15,946,4,3.83,0,0,0.0042,0,0.96,,0
10/23/25,16,Campaign_D,10,1872,54,59.5,4,107.05,0.0288,0.0741,1.1,0.556,1.799
10/23/25,16,Campaign_E,20,1771,26,18.43,0,0,0.0147,0,0.71,,0
10/23/25,16,Campaign_F,25,2118,42,35.51,4,86.34,0.0198,0.0952,0.85,0.411,2.431
10/23/25,16,Campaign_G,5,1306,0,0,0,0,0,0,0,,
10/23/25,16,Campaign_H,10,1436,12,13.15,0,0,0.0084,0,1.1,,0
10/23/25,16,Campaign_I,10,303,3,2.1,0,0,0.0099,0,0.7,,0
10/23/25,16,Campaign_J,10,1827,44,27.47,7,164.8,0.0241,0.1591,0.62,0.167,5.999
10/23/25,17,Campaign_A,20,581,11,10.15,0,0,0.0189,0,0.92,,0
10/23/25,17,Campaign_B,25,0,50,74.13,0,0,0,0,1.48,,0
10/23/25,17,Campaign_C,15,1782,19,21.1,0,0,0.0107,0,1.11,,0
10/23/25,17,Campaign_D,10,171,1,0.88,0,0,0.0058,0,0.88,,0
10/23/25,17,Campaign_E,20,2425,38,38.13,0,0,0.0157,0,1,,0
10/23/25,17,Campaign_F,25,1473,37,40.65,6,184.93,0.0251,0.1622,1.1,0.22,4.549
10/23/25,17,Campaign_G,5,1435,0,0,0,0,0,0,0,,
10/23/25,17,Campaign_H,10,953,0,0,0,0,0,0,0,,
10/23/25,17,Campaign_I,10,1577,19,16.6,0,0,0.012,0,0.87,,0
10/23/25,17,Campaign_J,10,777,7,6.28,0,0,0.009,0,0.9,,0
10/23/25,18,Campaign_A,20,2169,18,10.28,2,75.12,0.0083,0.1111,0.57,0.137,7.307
10/23/25,18,Campaign_B,25,2381,0,0,0,0,0,0,0,,
10/23/25,18,Campaign_C,15,1637,41,39,4,116.34,0.025,0.0976,0.95,0.335,2.983
10/23/25,18,Campaign_D,10,305,0,0,0,0,0,0,0,,
10/23/25,18,Campaign_E,20,1391,30,35.72,1,38.56,0.0216,0.0333,1.19,0.926,1.08
10/23/25,18,Campaign_F,25,1869,22,12.22,3,84.82,0.0118,0.1364,0.56,0.144,6.941
10/23/25,18,Campaign_G,5,467,0,0,0,0,0,0,0,,
10/23/25,18,Campaign_H,10,2031,58,47.29,3,65.82,0.0286,0.0517,0.82,0.718,1.392
10/23/25,18,Campaign_I,10,1141,23,14.08,3,86.22,0.0202,0.1304,0.61,0.163,6.124
10/23/25,18,Campaign_J,10,1784,37,43.93,5,148.99,0.0207,0.1351,1.19,0.295,3.392
10/23/25,19,Campaign_A,20,704,10,12.99,1,28.4,0.0142,0.1,1.3,0.457,2.186
10/23/25,19,Campaign_B,25,698,9,6.13,1,33.05,0.0129,0.1111,0.68,0.185,5.392
10/23/25,19,Campaign_C,15,1191,22,32.92,0,0,0.0185,0,1.5,,0
10/23/25,19,Campaign_D,10,418,0,0,0,0,0,0,0,,
10/23/25,19,Campaign_E,20,2261,61,43.21,7,207.73,0.027,0.1148,0.71,0.208,4.807
10/23/25,19,Campaign_F,25,918,18,13.39,1,26.3,0.0196,0.0556,0.74,0.509,1.964
10/23/25,19,Campaign_G,5,1489,10,9.73,0,0,0.0067,0,0.97,,0
10/23/25,19,Campaign_H,10,2394,27,35,3,89.29,0.0113,0.1111,1.3,0.392,2.551
10/23/25,19,Campaign_I,10,2390,30,35.82,0,0,0.0126,0,1.19,,0
10/23/25,19,Campaign_J,10,57,0,0,0,0,0,0,0,,
10/23/25,20,Campaign_A,20,901,5,3.37,0,0,0.0055,0,0.67,,0
10/23/25,20,Campaign_B,25,1264,0,0,0,0,0,0,0,,
10/23/25,20,Campaign_C,15,2048,0,0,0,0,0,0,0,,
10/23/25,20,Campaign_D,10,490,9,11.78,0,0,0.0184,0,1.31,,0
10/23/25,20,Campaign_E,20,480,5,4.03,0,0,0.0104,0,0.81,,0
10/23/25,20,Campaign_F,25,1887,48,61.09,5,101.46,0.0254,0.1042,1.27,0.602,1.661
10/23/25,20,Campaign_G,5,380,0,0,0,0,0,0,0,,
10/23/25,20,Campaign_H,10,1160,14,14.8,1,36.15,0.0121,0.0714,1.06,0.409,2.443
10/23/25,20,Campaign_I,10,622,13,15.86,2,41.97,0.0209,0.1538,1.22,0.378,2.646
10/23/25,20,Campaign_J,10,520,0,0,0,0,0,0,0,,
10/23/25,21,Campaign_A,20,1187,20,25.16,1,28.21,0.0168,0.05,1.26,0.892,1.121
10/23/25,21,Campaign_B,25,790,16,14.18,2,46.05,0.0203,0.125,0.89,0.308,3.248
10/23/25,21,Campaign_C,15,798,23,26.95,2,48.27,0.0288,0.087,1.17,0.558,1.791
10/23/25,21,Campaign_D,10,1605,0,0,0,0,0,0,0,,
10/23/25,21,Campaign_E,20,0,25,25.59,3,109.51,0,0.12,1.02,0.234,4.279
10/23/25,21,Campaign_F,25,216,2,2.32,0,0,0.0093,0,1.16,,0
10/23/25,21,Campaign_G,5,1167,0,0,0,0,0,0,0,,
10/23/25,21,Campaign_H,10,1755,35,49.92,5,127.37,0.0199,0.1429,1.43,0.392,2.551
10/23/25,21,Campaign_I,10,517,11,9.15,1,30.21,0.0213,0.0909,0.83,0.303,3.302
10/23/25,21,Campaign_J,10,1307,32,46.48,4,140.15,0.0245,0.125,1.45,0.332,3.015
10/23/25,22,Campaign_A,20,1351,36,46.92,4,86.56,0.0266,0.1111,1.3,0.542,1.845
10/23/25,22,Campaign_B,25,707,14,19.04,0,0,0.0198,0,1.36,,0
10/23/25,22,Campaign_C,15,1146,29,35.39,3,87.65,0.0253,0.1034,1.22,0.404,2.477
10/23/25,22,Campaign_D,10,1412,41,36.99,5,192.22,0.029,0.122,0.9,0.192,5.197
10/23/25,22,Campaign_E,20,1808,0,0,0,0,0,0,0,,
10/23/25,22,Campaign_F,25,717,0,0,0,0,0,0,0,,
10/23/25,22,Campaign_G,5,561,11,15.86,1,27.86,0.0196,0.0909,1.44,0.569,1.757
10/23/25,22,Campaign_H,10,1951,58,32.26,6,140.59,0.0297,0.1034,0.56,0.229,4.358
10/23/25,22,Campaign_I,10,1105,17,17.13,0,0,0.0154,0,1.01,,0
10/23/25,22,Campaign_J,10,391,5,6.85,0,0,0.0128,0,1.37,,0
10/23/25,23,Campaign_A,20,1045,10,9.19,0,0,0.0096,0,0.92,,0
10/23/25,23,Campaign_B,25,596,12,16.15,0,0,0.0201,0,1.35,,0
10/23/25,23,Campaign_C,15,1511,25,26.35,1,36.44,0.0165,0.04,1.05,0.723,1.383
10/23/25,23,Campaign_D,10,156,0,0,0,0,0,0,0,,
10/23/25,23,Campaign_E,20,894,0,0,0,0,0,0,0,,
10/23/25,23,Campaign_F,25,1706,40,49.98,1,24.65,0.0234,0.025,1.25,2.028,0.493
10/23/25,23,Campaign_G,5,1905,0,0,0,0,0,0,0,,
10/23/25,23,Campaign_H,10,1041,16,21.04,2,66.86,0.0154,0.125,1.32,0.315,3.178
10/23/25,23,Campaign_I,10,1821,44,43.26,6,149.83,0.0242,0.1364,0.98,0.289,3.463
10/23/25,23,Campaign_J,10,192,5,3.84,0,0,0.026,0,0.77,,0
10/24/25,0,Campaign_A,20,2007,13,8.28,0,0,0.0065,0,0.64,,0
10/24/25,0,Campaign_B,25,950,10,14.77,1,30.74,0.0105,0.1,1.48,0.48,2.081
10/24/25,0,Campaign_C,15,1984,0,0,0,0,0,0,0,,
10/24/25,0,Campaign_D,10,272,3,4.25,0,0,0.011,0,1.42,,0
10/24/25,0,Campaign_E,20,1505,41,42.83,0,0,0.0272,0,1.04,,0
10/24/25,0,Campaign_F,25,178,3,2.82,0,0,0.0169,0,0.94,,0
10/24/25,0,Campaign_G,5,585,0,0,0,0,0,0,0,,
10/24/25,0,Campaign_H,10,2155,26,27.16,0,0,0.0121,0,1.04,,0
10/24/25,0,Campaign_I,10,1,0,0,0,0,0,0,0,,
10/24/25,0,Campaign_J,10,1861,39,24.11,5,122.05,0.021,0.1282,0.62,0.198,5.062
10/24/25,1,Campaign_A,20,1302,37,54.38,4,148.23,0.0284,0.1081,1.47,0.367,2.726
10/24/25,1,Campaign_B,25,1242,0,0,0,0,0,0,0,,
10/24/25,1,Campaign_C,15,847,25,21.06,1,22.92,0.0295,0.04,0.84,0.919,1.088
10/24/25,1,Campaign_D,10,2216,40,47.86,6,187.42,0.0181,0.15,1.2,0.255,3.916
10/24/25,1,Campaign_E,20,1203,25,27.41,2,45.29,0.0208,0.08,1.1,0.605,1.652
10/24/25,1,Campaign_F,25,2121,61,87.41,6,211.12,0.0288,0.0984,1.43,0.414,2.415
10/24/25,1,Campaign_G,5,283,2,1.36,0,0,0.0071,0,0.68,,0
10/24/25,1,Campaign_H,10,0,27,32.13,1,32.2,0,0.037,1.19,0.998,1.002
10/24/25,1,Campaign_I,10,426,3,2.12,0,0,0.007,0,0.71,,0
10/24/25,1,Campaign_J,10,1375,0,0,0,0,0,0,0,,
10/24/25,2,Campaign_A,20,1296,11,13.66,1,31.08,0.0085,0.0909,1.24,0.44,2.275
10/24/25,2,Campaign_B,25,912,9,7.45,1,26.78,0.0099,0.1111,0.83,0.278,3.595
10/24/25,2,Campaign_C,15,1427,27,21.98,1,37.45,0.0189,0.037,0.81,0.587,1.704
10/24/25,2,Campaign_D,10,1971,33,37.1,1,38.34,0.0167,0.0303,1.12,0.968,1.033
10/24/25,2,Campaign_E,20,786,15,12.63,2,54.53,0.0191,0.1333,0.84,0.232,4.317
10/24/25,2,Campaign_F,25,1331,32,33.43,0,0,0.024,0,1.04,,0
10/24/25,2,Campaign_G,5,1853,0,0,0,0,0,0,0,,
10/24/25,2,Campaign_H,10,143,2,2.27,0,0,0.014,0,1.13,,0
10/24/25,2,Campaign_I,10,1357,25,31.22,1,39.35,0.0184,0.04,1.25,0.793,1.26
10/24/25,2,Campaign_J,10,1537,24,24.6,1,28.93,0.0156,0.0417,1.03,0.85,1.176
10/24/25,3,Campaign_A,20,2329,41,21.41,3,83.26,0.0176,0.0732,0.52,0.257,3.889
10/24/25,3,Campaign_B,25,2351,44,48.41,6,237.05,0.0187,0.1364,1.1,0.204,4.897
10/24/25,3,Campaign_C,15,1532,27,16.42,3,79.55,0.0176,0.1111,0.61,0.206,4.845
10/24/25,3,Campaign_D,10,1094,20,27.03,0,0,0.0183,0,1.35,,0
10/24/25,3,Campaign_E,20,442,9,11.16,0,0,0.0204,0,1.24,,0
10/24/25,3,Campaign_F,25,1989,0,0,0,0,0,0,0,,
10/24/25,3,Campaign_G,5,421,11,15.98,1,30.55,0.0261,0.0909,1.45,0.523,1.912
10/24/25,3,Campaign_H,10,545,3,2.41,0,0,0.0055,0,0.8,,0
10/24/25,3,Campaign_I,10,1420,32,34.65,0,0,0.0225,0,1.08,,0
10/24/25,3,Campaign_J,10,1104,25,24.68,0,0,0.0226,0,0.99,,0
10/24/25,4,Campaign_A,20,1025,18,12.56,1,21.7,0.0176,0.0556,0.7,0.579,1.728
10/24/25,4,Campaign_B,25,459,8,10.44,0,0,0.0174,0,1.31,,0
10/24/25,4,Campaign_C,15,477,13,10.76,0,0,0.0273,0,0.83,,0
10/24/25,4,Campaign_D,10,1865,0,0,0,0,0,0,0,,
10/24/25,4,Campaign_E,20,241,1,0.84,0,0,0.0041,0,0.84,,0
10/24/25,4,Campaign_F,25,2104,22,12.65,0,0,0.0105,0,0.57,,0
10/24/25,4,Campaign_G,5,2399,0,0,0,0,0,0,0,,
10/24/25,4,Campaign_H,10,1016,0,0,0,0,0,0,0,,
10/24/25,4,Campaign_I,10,842,20,17.66,2,77.75,0.0238,0.1,0.88,0.227,4.403
10/24/25,4,Campaign_J,10,0,26,24.68,3,79.95,0,0.1154,0.95,0.309,3.239
10/24/25,5,Campaign_A,20,2135,43,38.88,6,187.76,0.0201,0.1395,0.9,0.207,4.829
10/24/25,5,Campaign_B,25,1184,23,26.01,2,70.31,0.0194,0.087,1.13,0.37,2.703
10/24/25,5,Campaign_C,15,1743,22,21.68,2,61.86,0.0126,0.0909,0.99,0.35,2.853
10/24/25,5,Campaign_D,10,1362,18,18.27,0,0,0.0132,0,1.01,,0
10/24/25,5,Campaign_E,20,1131,32,18.55,5,157.57,0.0283,0.1562,0.58,0.118,8.494
10/24/25,5,Campaign_F,25,2063,12,7.93,0,0,0.0058,0,0.66,,0
10/24/25,5,Campaign_G,5,1192,9,12.68,1,26.02,0.0076,0.1111,1.41,0.487,2.052
10/24/25,5,Campaign_H,10,1876,26,37.55,2,50.1,0.0139,0.0769,1.44,0.75,1.334
10/24/25,5,Campaign_I,10,1008,29,20.4,2,62.62,0.0288,0.069,0.7,0.326,3.07
10/24/25,5,Campaign_J,10,873,5,6.93,0,0,0.0057,0,1.39,,0
10/24/25,6,Campaign_A,20,283,0,0,0,0,0,0,0,,
10/24/25,6,Campaign_B,25,1868,30,17.98,3,72.91,0.0161,0.1,0.6,0.247,4.055
10/24/25,6,Campaign_C,15,0,34,25.01,3,74.54,0,0.0882,0.74,0.336,2.98
10/24/25,6,Campaign_D,10,0,40,33.55,2,65.15,0,0.05,0.84,0.515,1.942
10/24/25,6,Campaign_E,20,572,15,17.3,1,29.78,0.0262,0.0667,1.15,0.581,1.721
10/24/25,6,Campaign_F,25,428,4,2.92,0,0,0.0093,0,0.73,,0
10/24/25,6,Campaign_G,5,2415,69,81.01,0,0,0.0286,0,1.17,,0
10/24/25,6,Campaign_H,10,1469,31,28.23,0,0,0.0211,0,0.91,,0
10/24/25,6,Campaign_I,10,246,6,4.86,0,0,0.0244,0,0.81,,0
10/24/25,6,Campaign_J,10,1484,39,34.56,5,108.32,0.0263,0.1282,0.89,0.319,3.134
10/24/25,7,Campaign_A,20,753,0,0,0,0,0,0,0,,
10/24/25,7,Campaign_B,25,1847,42,27.65,0,0,0.0227,0,0.66,,0
10/24/25,7,Campaign_C,15,2198,64,62.04,4,95.41,0.0291,0.0625,0.97,0.65,1.538
10/24/25,7,Campaign_D,10,61,1,0.7,0,0,0.0164,0,0.7,,0
10/24/25,7,Campaign_E,20,1140,15,22.32,0,0,0.0132,0,1.49,,0
10/24/25,7,Campaign_F,25,2441,27,27.58,0,0,0.0111,0,1.02,,0
10/24/25,7,Campaign_G,5,0,10,5.22,0,0,0,0,0.52,,0
10/24/25,7,Campaign_H,10,1701,27,16.52,3,107.52,0.0159,0.1111,0.61,0.154,6.508
10/24/25,7,Campaign_I,10,1401,15,19.28,2,42.29,0.0107,0.1333,1.29,0.456,2.193
10/24/25,7,Campaign_J,10,982,6,4.58,0,0,0.0061,0,0.76,,0
10/24/25,8,Campaign_A,20,18,0,0,0,0,0,0,0,,
10/24/25,8,Campaign_B,25,276,4,3.43,0,0,0.0145,0,0.86,,0
10/24/25,8,Campaign_C,15,2003,0,0,0,0,0,0,0,,
10/24/25,8,Campaign_D,10,1391,39,54.97,0,0,0.028,0,1.41,,0
10/24/25,8,Campaign_E,20,1345,38,42.19,5,102.4,0.0283,0.1316,1.11,0.412,2.427
10/24/25,8,Campaign_F,25,257,4,5.98,0,0,0.0156,0,1.5,,0
10/24/25,8,Campaign_G,5,2471,22,21.96,1,30.88,0.0089,0.0455,1,0.711,1.406
10/24/25,8,Campaign_H,10,13,0,0,0,0,0,0,0,,
10/24/25,8,Campaign_I,10,1233,17,15.04,1,35.64,0.0138,0.0588,0.88,0.422,2.37
10/24/25,8,Campaign_J,10,919,12,10.06,0,0,0.0131,0,0.84,,0
10/24/25,9,Campaign_A,20,1545,0,0,0,0,0,0,0,,
10/24/25,9,Campaign_B,25,1169,0,0,0,0,0,0,0,,
10/24/25,9,Campaign_C,15,678,18,25.66,1,22.63,0.0265,0.0556,1.43,1.134,0.882
10/24/25,9,Campaign_D,10,1978,29,42.54,1,26.96,0.0147,0.0345,1.47,1.578,0.634
10/24/25,9,Campaign_E,20,1027,26,17.18,0,0,0.0253,0,0.66,,0
10/24/25,9,Campaign_F,25,0,0,0,0,0,0,0,0,,
10/24/25,9,Campaign_G,5,0,0,0,0,0,0,0,0,,
10/24/25,9,Campaign_H,10,2180,0,0,0,0,0,0,0,,
10/24/25,9,Campaign_I,10,2497,40,29.66,5,160.73,0.016,0.125,0.74,0.185,5.419
10/24/25,9,Campaign_J,10,502,0,0,0,0,0,0,0,,
10/24/25,10,Campaign_A,20,44,1,0.53,0,0,0.0227,0,0.53,,0
10/24/25,10,Campaign_B,25,2261,0,0,0,0,0,0,0,,
10/24/25,10,Campaign_C,15,687,7,4.13,0,0,0.0102,0,0.59,,0
10/24/25,10,Campaign_D,10,991,22,19.6,3,108.01,0.0222,0.1364,0.89,0.181,5.511
10/24/25,10,Campaign_E,20,868,5,5.03,0,0,0.0058,0,1.01,,0
10/24/25,10,Campaign_F,25,666,14,15.9,2,49.03,0.021,0.1429,1.14,0.324,3.084
10/24/25,10,Campaign_G,5,1371,30,39.35,2,69.08,0.0219,0.0667,1.31,0.57,1.756
10/24/25,10,Campaign_H,10,2131,0,0,0,0,0,0,0,,
10/24/25,10,Campaign_I,10,492,9,11.27,0,0,0.0183,0,1.25,,0
10/24/25,10,Campaign_J,10,516,9,9.42,0,0,0.0174,0,1.05,,0
10/24/25,11,Campaign_A,20,838,10,11.52,0,0,0.0119,0,1.15,,0
10/24/25,11,Campaign_B,25,2443,20,24.15,0,0,0.0082,0,1.21,,0
10/24/25,11,Campaign_C,15,1093,13,12.2,0,0,0.0119,0,0.94,,0
10/24/25,11,Campaign_D,10,1607,31,31.89,0,0,0.0193,0,1.03,,0
10/24/25,11,Campaign_E,20,1189,8,6.37,0,0,0.0067,0,0.8,,0
10/24/25,11,Campaign_F,25,86,0,0,0,0,0,0,0,,
10/24/25,11,Campaign_G,5,2397,51,47.72,0,0,0.0213,0,0.94,,0
10/24/25,11,Campaign_H,10,1882,24,22.68,1,27.73,0.0128,0.0417,0.94,0.818,1.223
10/24/25,11,Campaign_I,10,987,19,11.64,1,32.78,0.0193,0.0526,0.61,0.355,2.816
10/24/25,11,Campaign_J,10,2226,35,38.6,6,129,0.0157,0.1714,1.1,0.299,3.342
10/24/25,12,Campaign_A,20,0,31,18.35,5,151.42,0,0.1613,0.59,0.121,8.252
10/24/25,12,Campaign_B,25,280,6,3.58,0,0,0.0214,0,0.6,,0
10/24/25,12,Campaign_C,15,969,6,8.57,0,0,0.0062,0,1.43,,0
10/24/25,12,Campaign_D,10,48,0,0,0,0,0,0,0,,
10/24/25,12,Campaign_E,20,1005,25,20.17,0,0,0.0249,0,0.81,,0
10/24/25,12,Campaign_F,25,0,0,0,0,0,0,0,0,,
10/24/25,12,Campaign_G,5,258,6,5.76,0,0,0.0233,0,0.96,,0
10/24/25,12,Campaign_H,10,437,10,6.37,0,0,0.0229,0,0.64,,0
10/24/25,12,Campaign_I,10,485,3,3.78,0,0,0.0062,0,1.26,,0
10/24/25,12,Campaign_J,10,2078,43,50.9,5,186.96,0.0207,0.1163,1.18,0.272,3.673
10/24/25,13,Campaign_A,20,548,3,1.55,0,0,0.0055,0,0.52,,0
10/24/25,13,Campaign_B,25,677,6,4.7,1,28.81,0.0089,0.1667,0.78,0.163,6.13
10/24/25,13,Campaign_C,15,1840,37,43.48,3,67.57,0.0201,0.0811,1.18,0.643,1.554
10/24/25,13,Campaign_D,10,1908,0,0,0,0,0,0,0,,
10/24/25,13,Campaign_E,20,664,5,5.59,0,0,0.0075,0,1.12,,0
10/24/25,13,Campaign_F,25,2251,49,39.2,0,0,0.0218,0,0.8,,0
10/24/25,13,Campaign_G,5,1920,11,14.18,0,0,0.0057,0,1.29,,0
10/24/25,13,Campaign_H,10,1836,51,64.21,8,183.46,0.0278,0.1569,1.26,0.35,2.857
10/24/25,13,Campaign_I,10,2000,22,18.72,2,76.47,0.011,0.0909,0.85,0.245,4.085
10/24/25,13,Campaign_J,10,1860,28,22.25,3,75.14,0.0151,0.1071,0.79,0.296,3.377
10/24/25,14,Campaign_A,20,258,2,2.89,0,0,0.0078,0,1.45,,0
10/24/25,14,Campaign_B,25,275,4,3.21,0,0,0.0145,0,0.8,,0
10/24/25,14,Campaign_C,15,1135,28,28.41,1,28.47,0.0247,0.0357,1.01,0.998,1.002
10/24/25,14,Campaign_D,10,618,14,8.21,0,0,0.0227,0,0.59,,0
10/24/25,14,Campaign_E,20,913,16,18.06,0,0,0.0175,0,1.13,,0
10/24/25,14,Campaign_F,25,1211,23,15.26,3,118.8,0.019,0.1304,0.66,0.128,7.785
10/24/25,14,Campaign_G,5,1122,0,0,0,0,0,0,0,,
10/24/25,14,Campaign_H,10,1537,11,9.71,1,28.76,0.0072,0.0909,0.88,0.338,2.962
10/24/25,14,Campaign_I,10,1890,0,0,0,0,0,0,0,,
10/24/25,14,Campaign_J,10,1872,53,51.63,3,60.22,0.0283,0.0566,0.97,0.857,1.166
10/24/25,15,Campaign_A,20,0,10,8.75,0,0,0,0,0.88,,0
10/24/25,15,Campaign_B,25,719,20,13.48,0,0,0.0278,0,0.67,,0
10/24/25,15,Campaign_C,15,873,24,35.98,1,33.26,0.0275,0.0417,1.5,1.082,0.924
10/24/25,15,Campaign_D,10,1115,0,0,0,0,0,0,0,,
10/24/25,15,Campaign_E,20,1924,16,10.62,0,0,0.0083,0,0.66,,0
10/24/25,15,Campaign_F,25,473,0,0,0,0,0,0,0,,
10/24/25,15,Campaign_G,5,61,0,0,0,0,0,0,0,,
10/24/25,15,Campaign_H,10,0,0,0,0,0,0,0,0,,
10/24/25,15,Campaign_I,10,808,17,12.64,1,21.26,0.021,0.0588,0.74,0.595,1.682
10/24/25,15,Campaign_J,10,1353,31,35.26,0,0,0.0229,0,1.14,,0
10/24/25,16,Campaign_A,20,0,28,31.78,2,55.61,0,0.0714,1.13,0.571,1.75
10/24/25,16,Campaign_B,25,2032,46,30.1,1,32.87,0.0226,0.0217,0.65,0.916,1.092
10/24/25,16,Campaign_C,15,2013,20,20.12,0,0,0.0099,0,1.01,,0
10/24/25,16,Campaign_D,10,1352,13,10.96,0,0,0.0096,0,0.84,,0
10/24/25,16,Campaign_E,20,2258,0,0,0,0,0,0,0,,
10/24/25,16,Campaign_F,25,701,12,14.96,0,0,0.0171,0,1.25,,0
10/24/25,16,Campaign_G,5,228,5,5.44,0,0,0.0219,0,1.09,,0
10/24/25,16,Campaign_H,10,0,26,27.07,0,0,0,0,1.04,,0
10/24/25,16,Campaign_I,10,17,0,0,0,0,0,0,0,,
10/24/25,16,Campaign_J,10,1711,29,37.72,3,95.17,0.0169,0.1034,1.3,0.396,2.523
10/24/25,17,Campaign_A,20,1095,0,0,0,0,0,0,0,,
10/24/25,17,Campaign_B,25,2117,54,77.48,8,233.04,0.0255,0.1481,1.43,0.332,3.008
10/24/25,17,Campaign_C,15,1127,8,10.22,0,0,0.0071,0,1.28,,0
10/24/25,17,Campaign_D,10,780,22,19.41,0,0,0.0282,0,0.88,,0
10/24/25,17,Campaign_E,20,703,0,0,0,0,0,0,0,,
10/24/25,17,Campaign_F,25,1395,40,39.19,1,28.25,0.0287,0.025,0.98,1.387,0.721
10/24/25,17,Campaign_G,5,1547,10,14.88,1,33.69,0.0065,0.1,1.49,0.442,2.264
10/24/25,17,Campaign_H,10,0,31,21.91,2,44.15,0,0.0645,0.71,0.496,2.015
10/24/25,17,Campaign_I,10,0,22,25.97,1,23.19,0,0.0455,1.18,1.12,0.893
10/24/25,17,Campaign_J,10,1357,0,0,0,0,0,0,0,,
10/24/25,18,Campaign_A,20,1416,0,0,0,0,0,0,0,,
10/24/25,18,Campaign_B,25,282,8,7.87,1,21.75,0.0284,0.125,0.98,0.362,2.764
10/24/25,18,Campaign_C,15,1779,18,18.76,0,0,0.0101,0,1.04,,0
10/24/25,18,Campaign_D,10,1092,0,0,0,0,0,0,0,,
10/24/25,18,Campaign_E,20,672,7,7.26,0,0,0.0104,0,1.04,,0
10/24/25,18,Campaign_F,25,538,15,7.7,1,29.98,0.0279,0.0667,0.51,0.257,3.894
10/24/25,18,Campaign_G,5,37,0,0,0,0,0,0,0,,
10/24/25,18,Campaign_H,10,1049,0,0,0,0,0,0,0,,
10/24/25,18,Campaign_I,10,818,21,12.26,3,95.1,0.0257,0.1429,0.58,0.129,7.757
10/24/25,18,Campaign_J,10,1228,0,0,0,0,0,0,0,,
10/24/25,19,Campaign_A,20,1438,14,14.29,2,50.43,0.0097,0.1429,1.02,0.283,3.529
10/24/25,19,Campaign_B,25,550,15,8.69,0,0,0.0273,0,0.58,,0
10/24/25,19,Campaign_C,15,1612,46,27.45,3,105.79,0.0285,0.0652,0.6,0.259,3.854
10/24/25,19,Campaign_D,10,977,7,4.39,0,0,0.0072,0,0.63,,0
10/24/25,19,Campaign_E,20,1102,19,19.26,2,55.77,0.0172,0.1053,1.01,0.345,2.896
